#ID	Ca	Cb	Cc	Cd	Ce	Ch1a	Ch1b	Ch1c	Ch1d	Ch1e	Ch2a	Ch2b	Ch2c	Ch2d	Ch2e	Ch3a	Ch3b	Ch3c	Ch3d	Ch3e	Ch4a	Ch4b	Ch4c	Ch4d	Ch4e	Ch5a	Ch5b	Ch5c	Ch5d	Ch5e	E1a	E1b	E1c	E1d	E1e	Ra	Rb	Rc	Rd	Re	Wa	Wb	Wc	Wd	We	taxonomy
144968	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	820	11	15	24	1156	7	Root; k__Bacteria
4530	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	820	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
140832	0	814	0	814	0	17	24	15	7	17	11	11	17	11	7	820	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
155191	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	814	0	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__
271221	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	1156	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
337659	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	824	15	24	820	820	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
332383	0	0	0	0	0	17	24	827	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	1156	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Planctomycetes; c__agg27; o__OM190; f__
184550	0	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	814	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
545467	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	814	0	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
547924	0	0	0	0	0	17	1366	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
288119	0	0	0	0	0	17	1168	15	820	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
228170	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	814	814	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
307941	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__
143791	0	0	0	0	0	17	1366	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
271328	0	0	0	0	0	17	1366	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
248514	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
68974	0	0	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	1152	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
110922	0	814	1152	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
554002	0	0	0	0	0	17	24	15	7	17	11	11	17	1159	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
75731	0	0	0	814	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
110814	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
279425	0	0	0	0	0	17	24	15	7	17	824	11	17	11	7	7	7	829	17	7	7	7	7	7	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
560101	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	7	7	Unassignable
1395	0	0	0	0	0	17	835	15	820	17	11	11	17	11	7	7	7	17	17	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
245157	0	0	0	0	0	17	24	15	7	17	824	11	17	11	820	7	7	17	17	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
584580	0	0	0	814	0	17	24	15	7	17	11	11	17	824	7	7	7	17	17	7	7	7	7	7	15	820	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
154338	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	820	7	15	7	7	0	7	7	0	0	0	0	0	7	7	820	0	7	11	15	24	7	820	Root; k__Bacteria
238250	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
365493	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	1356	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
487725	0	0	0	0	0	17	1168	15	7	17	11	11	17	11	7	7	7	17	17	7	7	820	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
142561	0	0	0	0	0	17	835	15	7	17	11	11	17	11	7	7	7	17	1163	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
160550	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	1356	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
546283	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1152	0	0	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Cryomorphaceae
344331	0	0	0	0	0	17	24	15	7	17	11	11	17	824	7	7	7	829	17	7	7	1156	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
114438	1152	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
237556	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	820	7	17	829	820	7	7	7	7	15	7	820	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Planctomycetes
91740	0	0	0	0	0	17	24	15	7	17	11	11	17	11	820	7	820	17	17	7	7	7	7	7	15	820	7	0	7	7	0	0	0	0	0	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria
2574	0	0	0	0	0	17	24	15	1156	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	824	15	24	7	7	Unassignable
4535	0	0	0	0	0	17	835	827	7	17	11	11	17	11	7	7	7	17	829	7	820	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
238940	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	820	1156	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae
193843	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	7	820	827	7	7	0	7	7	0	0	0	0	0	7	820	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
565524	0	0	0	0	0	17	1505	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
115653	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1152	1152	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
97259	0	0	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	1152	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
560943	814	814	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	820	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
579933	814	0	0	814	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	820	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales
295470	0	1351	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
278620	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	1156	7	814	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
6013	0	0	0	0	0	17	1366	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	835	7	7	Unassignable
534555	814	814	0	1152	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
243296	1152	814	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
5863	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	829	17	7	7	7	820	7	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	820	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae
138914	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	824	15	24	1356	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
255604	0	0	0	0	0	829	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	820	1156	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
254949	0	0	0	0	0	17	1366	15	7	829	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
255735	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	814	1351	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Mamiellaceae
100870	0	0	0	0	0	17	24	15	7	17	11	824	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	814	7	7	0	0	0	0	0	7	820	7	814	820	11	15	24	7	7	Root; k__Bacteria
1878	0	0	0	0	0	17	1505	15	7	17	11	11	17	11	7	7	7	17	17	7	7	820	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Unassignable
19106	0	0	0	0	0	829	24	15	7	17	11	11	17	11	820	7	7	17	17	1156	7	7	7	820	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes
233682	0	814	814	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__; f__
419632	0	814	0	1351	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
339533	0	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	1152	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Saprospiraceae
336560	0	0	814	0	0	17	24	15	7	17	11	11	17	824	7	7	7	17	17	7	7	7	7	7	15	820	820	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
255704	0	0	0	0	1152	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	0	0	0	0	7	7	7	814	820	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
579797	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	820	7	814	820	824	15	24	7	820	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
278924	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	829	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	0	820	7	820	0	7	11	15	24	820	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
105613	0	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1152	0	0	814	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
4585	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	814	1351	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
175223	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	0	814	1351	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
141539	0	0	0	0	0	829	24	827	1156	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	820	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
250970	1152	814	1152	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
162215	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	820	7	0	820	11	1162	24	820	820	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
317182	0	0	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	1356	1156	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__
237007	0	0	0	0	0	17	24	15	7	17	11	11	17	824	7	7	7	17	17	1156	7	7	820	7	15	7	7	814	820	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
310134	814	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1152	0	814	1152	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
593801	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1351	0	1152	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
336443	0	814	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1152	814	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
561243	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	820	7	820	814	7	11	827	24	7	1156	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
334773	0	0	0	0	0	17	24	15	820	17	824	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1152	0	0	814	7	7	7	0	7	11	15	24	7	820	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
119942	814	814	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	0	1152	0	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
278244	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	1152	814	0	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
32122	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	1156	820	1156	814	820	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
320821	0	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1152	1152	0	0	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
351580	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	814	1152	1351	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
363719	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	1156	820	7	814	7	824	15	24	820	820	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
535743	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1152	1152	1152	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
151688	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	7	820	15	820	820	1152	820	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
275744	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	820	7	7	7	827	820	820	0	1156	820	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
126392	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	0	814	1152	1152	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
259981	1492	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	1351	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
177797	0	0	0	0	0	17	24	15	7	1163	824	11	829	1498	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
527323	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	1156	1156	0	7	11	1500	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
313413	0	0	0	0	0	17	24	15	7	17	11	11	17	11	820	7	820	17	17	820	820	7	7	7	15	7	1156	1152	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
263386	0	0	0	0	0	17	24	15	7	17	11	1159	17	11	7	7	7	17	17	7	7	7	7	7	15	1156	1156	0	1156	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae
262838	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	1356	7	7	814	1356	11	827	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
369008	0	0	0	0	0	1163	24	15	820	17	11	11	17	11	820	7	820	17	829	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	820	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
230529	0	0	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	1351	814	1152	814	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
532766	0	0	0	0	814	17	24	15	7	17	11	11	17	11	7	7	820	1163	17	1156	7	7	7	1156	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
8407	814	0	0	814	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	1351	1152	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales
4597	0	0	0	0	0	17	24	15	7	17	11	824	17	11	7	820	7	17	17	7	7	7	7	7	15	1156	1156	814	7	7	0	0	0	0	0	820	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
58609	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	1156	820	820	827	1356	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes
5632	0	1152	814	0	814	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	0	814	1152	0	0	7	7	7	814	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
119998	814	0	814	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	1351	1351	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria
153717	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	1156	1156	7	15	820	7	1152	7	1156	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria
66816	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	820	820	820	820	820	15	7	7	814	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	1156	820	Root; k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
135990	0	0	0	0	0	17	24	15	7	17	11	11	17	11	7	1356	1356	829	17	820	7	7	7	7	15	7	820	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
153164	0	0	0	814	0	17	24	15	7	17	11	11	17	11	7	7	7	17	17	7	7	7	7	7	15	7	7	0	7	7	814	1492	0	1152	814	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__
136017	0	0	0	0	0	17	24	15	7	17	824	11	17	824	7	7	1156	17	1501	820	7	7	7	7	15	7	7	0	7	7	0	0	0	0	0	7	7	7	0	7	11	15	24	7	7	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
237079	0	0	0	0	0	17	24	15	7	17	11	11	17	11	820	7	7	17	17	7	820	7	820	7	15	820	7	814	7	820	0	0	0	0	0	7	7	7	0	820	11	15	24	7	1156	Root; k__Bacteria
